#Time,Rho,X,Z,Alt,AoA,GSE,LUE,Vtot,Vy,Gamma,Pitch,Roll,Yaw,Step,Grade,Points,Details
0.00,13.642,20814.8,-14542.5,5822.9,1.31,0.51,-44.18,490.2,6.1,178.0,1.3,2.1,0.0,n/a,OK,4.0,    
0.50,13.690,20944.0,-14516.2,5822.9,1.32,0.50,-43.96,490.2,2.9,178.1,1.3,2.1,0.0,n/a,OK,4.0,    
1.00,13.740,21073.2,-14490.0,5822.9,1.32,0.48,-43.75,490.1,1.4,178.1,1.3,2.1,0.0,n/a,OK,4.0,    
1.50,13.789,21202.4,-14463.9,5822.9,1.32,0.47,-43.54,490.1,1.0,178.2,1.3,2.1,0.0,n/a,OK,4.0,    
2.00,13.839,21331.6,-14437.9,5823.0,1.32,0.45,-43.33,490.0,0.9,178.2,1.3,2.1,0.0,n/a,OK,4.0,    
2.50,13.888,21460.9,-14411.9,5823.0,1.31,0.44,-43.12,490.0,0.2,178.3,1.3,2.1,0.0,n/a,OK,4.0,    
3.00,13.939,21590.1,-14386.1,5823.0,1.32,0.42,-42.91,489.9,-3.5,178.3,1.3,2.1,0.0,n/a,OK,4.0,    
3.50,13.989,21719.3,-14360.3,5822.9,1.32,0.41,-42.70,489.9,-3.6,178.3,1.3,2.1,0.0,n/a,OK,4.0,    
4.00,14.039,21848.6,-14334.6,5822.9,1.32,0.40,-42.50,489.8,-4.1,178.4,1.3,2.1,0.0,n/a,OK,4.0,    
4.50,14.090,21977.8,-14309.0,5822.9,1.32,0.38,-42.30,489.8,-2.3,178.4,1.3,2.1,0.0,n/a,OK,4.0,    
5.00,14.141,22107.1,-14283.5,5822.9,1.32,0.37,-42.10,489.7,-1.7,178.5,1.3,2.1,0.0,n/a,OK,4.0,    
5.50,14.192,22236.3,-14258.1,5822.8,1.32,0.35,-41.90,489.7,-3.9,178.5,1.3,2.1,0.0,n/a,OK,4.0,    
6.00,14.243,22365.6,-14232.8,5822.8,1.32,0.34,-41.70,489.7,-4.8,178.5,1.3,2.1,0.0,n/a,OK,4.0,    
6.50,14.295,22494.9,-14207.5,5822.8,1.32,0.33,-41.50,489.6,-3.9,178.6,1.3,2.1,0.0,n/a,OK,4.0,    
7.00,14.346,22624.1,-14182.4,5822.7,1.32,0.31,-41.31,489.6,-3.3,178.6,1.3,2.1,0.0,n/a,OK,4.0,    
7.50,14.398,22753.4,-14157.3,5822.7,1.32,0.30,-41.12,489.6,-2.0,178.7,1.3,2.1,0.0,n/a,OK,4.0,    
8.00,14.450,22882.7,-14132.3,5822.7,1.32,0.29,-40.92,489.5,-2.8,178.7,1.3,2.1,0.0,n/a,OK,4.0,    
8.50,14.502,23012.0,-14107.4,5822.7,1.32,0.27,-40.73,489.5,-2.7,178.7,1.3,2.1,0.0,n/a,OK,4.0,    
9.00,14.555,23141.3,-14082.6,5822.7,1.32,0.26,-40.55,489.4,-1.3,178.8,1.3,2.1,0.0,n/a,OK,4.0,    
9.50,14.608,23270.7,-14057.9,5822.7,1.32,0.25,-40.36,489.4,-1.9,178.8,1.3,2.1,0.0,n/a,OK,4.0,    
10.00,14.660,23400.0,-14033.2,5822.7,1.32,0.23,-40.17,489.4,1.0,178.9,1.3,2.1,0.0,n/a,OK,4.0,    
10.50,14.713,23529.3,-14008.7,5822.7,1.32,0.22,-39.99,489.3,-1.3,178.9,1.3,2.1,0.0,n/a,OK,4.0,    
11.00,14.767,23658.7,-13984.2,5822.7,1.32,0.20,-39.81,489.3,0.5,178.9,1.3,2.1,0.0,n/a,OK,4.0,    
11.50,14.820,23788.0,-13959.9,5822.7,1.32,0.19,-39.63,489.2,-0.8,179.0,1.3,2.1,0.0,n/a,OK,4.0,    
12.00,14.873,23917.4,-13935.6,5822.7,1.32,0.18,-39.45,489.2,-0.5,179.0,1.3,2.1,0.0,n/a,OK,4.0,    
12.50,14.927,24046.7,-13911.4,5822.7,1.32,0.17,-39.27,489.1,1.2,179.1,1.3,2.1,0.0,n/a,OK,4.0,    
13.00,14.981,24176.1,-13887.3,5822.7,1.32,0.15,-39.09,489.1,-0.4,179.1,1.3,2.1,0.0,n/a,OK,4.0,    
13.50,15.035,24305.5,-13863.3,5822.7,1.32,0.14,-38.92,489.1,0.8,179.1,1.3,2.1,0.0,n/a,OK,4.0,    
14.00,15.089,24434.9,-13839.3,5822.7,1.32,0.13,-38.74,489.0,1.5,179.2,1.3,2.1,0.0,n/a,OK,4.0,    
14.50,15.144,24564.3,-13815.5,5822.7,1.32,0.11,-38.57,489.0,-1.3,179.2,1.3,2.1,0.0,n/a,OK,4.0,    
15.00,15.198,24693.7,-13791.7,5822.7,1.32,0.10,-38.40,489.0,1.6,179.3,1.3,2.1,0.0,n/a,OK,4.0,    
15.50,15.253,24823.1,-13768.1,5822.7,1.32,0.09,-38.23,489.0,2.0,179.3,1.3,2.1,0.0,n/a,OK,4.0,    
16.00,15.308,24952.5,-13744.5,5822.7,1.32,0.07,-38.06,488.9,-0.8,179.3,1.3,2.1,0.0,n/a,OK,4.0,    
16.50,15.363,25081.9,-13721.0,5822.7,1.32,0.06,-37.89,488.9,2.0,179.4,1.3,2.1,0.0,n/a,OK,4.0,    
17.00,15.418,25211.3,-13697.6,5822.7,1.33,0.05,-37.73,488.8,-1.0,179.4,1.3,2.1,0.0,n/a,OK,4.0,    
17.50,15.473,25340.8,-13674.2,5822.7,1.32,0.04,-37.56,488.8,2.3,179.5,1.3,2.1,0.0,n/a,OK,4.0,    
18.00,15.529,25470.2,-13651.0,5822.7,1.32,0.02,-37.40,488.8,3.5,179.5,1.3,2.1,0.0,n/a,OK,4.0,    
18.50,15.584,25599.7,-13627.9,5822.8,1.33,0.01,-37.24,488.8,-0.6,179.5,1.3,2.1,0.0,n/a,OK,4.0,    
19.00,15.640,25729.2,-13604.8,5822.8,1.32,-0.00,-37.08,488.7,0.2,179.6,1.3,2.1,0.0,n/a,OK,4.0,    
19.50,15.696,25858.6,-13581.8,5822.8,1.32,-0.01,-36.92,488.7,2.3,179.6,1.3,2.1,0.0,n/a,OK,4.0,    
20.00,15.752,25988.1,-13558.9,5822.8,1.32,-0.03,-36.76,488.7,1.5,179.7,1.3,2.1,0.0,n/a,OK,4.0,    
20.50,15.808,26117.6,-13536.1,5822.8,1.33,-0.04,-36.60,488.6,-1.0,179.7,1.3,2.1,0.0,n/a,OK,4.0,    
21.00,15.865,26247.1,-13513.4,5822.8,1.32,-0.05,-36.45,488.6,4.0,179.7,1.3,2.1,0.0,n/a,OK,4.0,    
21.50,15.921,26376.6,-13490.8,5822.8,1.33,-0.06,-36.29,488.6,-0.6,179.8,1.3,2.1,0.0,n/a,OK,4.0,    
22.00,15.978,26506.1,-13468.3,5822.8,1.32,-0.08,-36.14,488.5,3.6,179.8,1.3,2.1,0.0,n/a,OK,4.0,    
22.50,16.035,26635.6,-13445.8,5822.8,1.32,-0.09,-35.99,488.5,-1.3,179.9,1.3,2.1,0.0,n/a,OK,4.0,    
23.00,16.092,26765.1,-13423.5,5822.8,1.32,-0.10,-35.84,488.5,-1.0,179.9,1.3,2.1,0.0,n/a,OK,4.0,    
23.50,16.149,26894.7,-13401.2,5822.8,1.32,-0.11,-35.69,488.4,-2.5,179.9,1.3,2.1,0.0,n/a,OK,4.0,    
24.00,16.206,27024.2,-13379.0,5822.8,1.32,-0.12,-35.54,488.4,0.6,180.0,1.3,2.1,0.0,n/a,OK,4.0,    
24.50,16.263,27153.7,-13356.9,5822.8,1.32,-0.13,-35.39,488.4,0.5,180.0,1.3,2.1,0.0,n/a,OK,4.0,    
25.00,16.321,27283.3,-13334.9,5822.8,1.32,-0.15,-35.25,488.3,-2.4,179.9,1.3,2.1,0.0,n/a,OK,4.0,    
25.50,16.378,27412.9,-13313.0,5822.8,1.32,-0.16,-35.10,488.3,1.0,179.9,1.3,2.1,0.0,n/a,OK,4.0,    
26.00,16.436,27542.4,-13291.1,5822.8,1.33,-0.17,-34.96,488.3,-3.2,179.9,1.3,2.1,0.0,n/a,OK,4.0,    
26.50,16.494,27672.0,-13269.4,5822.8,1.32,-0.18,-34.82,488.3,0.3,179.8,1.3,2.1,0.0,n/a,OK,4.0,    
27.00,16.552,27801.6,-13247.7,5822.8,1.33,-0.19,-34.68,488.3,-3.7,179.8,1.3,1.9,0.0,n/a,OK,4.0,    
27.50,16.610,27931.2,-13226.1,5822.8,1.32,-0.20,-34.54,488.2,-1.6,179.8,1.3,0.6,0.0,n/a,OK,4.0,    
28.00,16.668,28060.8,-13204.6,5822.7,1.31,-0.22,-34.40,488.2,-9.5,179.8,1.3,-0.9,0.0,n/a,OK,4.0,    
28.50,16.726,28190.4,-13182.9,5822.6,1.32,-0.23,-34.26,488.2,-19.6,179.8,1.3,-2.3,0.0,n/a,OK,4.0,    
29.00,16.785,28320.0,-13161.2,5822.5,1.33,-0.24,-34.12,488.2,-17.9,179.9,1.3,-3.6,0.0,n/a,OK,4.0,    
29.50,16.843,28449.5,-13139.4,5822.3,1.34,-0.25,-33.99,488.2,-9.6,180.0,1.3,-4.4,0.0,n/a,OK,4.0,    
30.00,16.902,28579.0,-13117.4,5822.3,1.35,-0.26,-33.85,488.2,4.6,179.9,1.4,-4.1,0.0,n/a,OK,4.0,    
30.50,16.960,28708.5,-13095.2,5822.4,1.34,-0.27,-33.71,488.1,15.0,179.8,1.3,-3.8,0.0,n/a,OK,4.0,    
31.00,17.019,28837.9,-13072.9,5822.6,1.34,-0.28,-33.58,488.1,22.0,179.8,1.4,-3.7,0.0,n/a,OK,4.0,    
31.50,17.077,28967.3,-13050.4,5822.8,1.33,-0.29,-33.45,487.6,24.6,179.7,1.4,-3.7,0.0,n/a,OK,4.0,    
32.00,17.136,29096.3,-13027.9,5822.9,1.34,-0.31,-33.31,485.5,12.3,179.6,1.3,-3.8,0.0,n/a,OK,4.0,    
32.50,17.194,29224.7,-13005.2,5823.0,1.36,-0.32,-33.18,483.2,-3.8,179.5,1.3,-3.8,0.0,n/a,OK,4.0,    
33.00,17.252,29352.5,-12982.6,5822.9,1.37,-0.33,-33.05,480.8,-20.4,179.5,1.3,-3.8,0.0,n/a,OK,4.0,    
33.50,17.310,29479.7,-12959.9,5822.6,1.40,-0.34,-32.92,478.4,-40.6,179.4,1.3,-3.8,0.0,n/a,OK,4.0,    
34.00,17.367,29606.1,-12937.1,5822.2,1.42,-0.35,-32.79,475.8,-48.8,179.3,1.4,-3.8,0.0,n/a,OK,4.0,    
34.50,17.425,29731.9,-12914.3,5821.8,1.44,-0.36,-32.67,473.1,-52.7,179.2,1.4,-3.8,0.0,n/a,OK,4.0,    
35.00,17.482,29857.0,-12891.5,5821.4,1.47,-0.37,-32.54,470.4,-55.1,179.2,1.4,-3.8,0.0,n/a,OK,4.0,    
35.50,17.538,29981.3,-12868.6,5820.9,1.49,-0.38,-32.42,467.8,-54.5,179.1,1.4,-3.8,0.0,n/a,OK,4.0,    
36.00,17.595,30105.0,-12845.6,5820.5,1.51,-0.39,-32.30,465.2,-48.4,179.0,1.4,-3.8,0.0,n/a,OK,4.0,    
36.50,17.651,30228.0,-12822.7,5820.0,1.54,-0.40,-32.18,462.6,-49.1,178.9,1.5,-3.8,0.0,n/a,OK,4.0,    
37.00,17.707,30350.3,-12799.7,5819.7,1.56,-0.41,-32.05,460.1,-42.2,178.9,1.5,-3.8,0.0,n/a,OK,4.0,    
37.50,17.762,30472.0,-12776.6,5819.4,1.58,-0.42,-31.94,457.6,-36.3,178.8,1.5,-3.8,0.0,n/a,OK,4.0,    
38.00,17.818,30593.0,-12753.5,5819.1,1.60,-0.43,-31.82,455.1,-31.6,178.7,1.6,-3.8,0.0,n/a,OK,4.0,    
38.50,17.873,30713.3,-12730.4,5818.9,1.62,-0.44,-31.70,452.8,-21.3,178.6,1.6,-3.8,0.0,n/a,OK,4.0,    
